predclass,age,workclass,native-country,education,marital-status,education-num,capital-gain,capital-loss,sex,race,relationship,sex-marital
0,6,3,7,0,1,10,0,0,0,4,3,1
0,15,3,7,5,1,8,0,0,1,4,1,6
0,12,3,7,0,1,10,0,0,1,4,1,6
0,9,3,7,5,1,8,0,0,1,4,4,6
0,30,0,7,1,3,12,0,0,0,4,4,3
0,12,3,7,0,3,11,0,0,0,4,1,3
1,34,3,7,2,0,15,0,0,1,4,0,5
0,43,3,7,3,3,2,0,0,1,2,1,8
1,8,3,7,1,0,12,0,0,1,4,0,5
0,33,3,7,3,1,3,0,0,1,4,1,6
1,43,3,7,4,0,9,52,0,1,4,0,5
0,35,3,7,4,3,9,0,0,0,4,1,3
1,18,3,7,5,0,8,0,0,1,4,0,5
1,14,3,7,1,1,12,0,0,1,4,1,6
1,26,3,7,6,1,13,0,0,1,4,1,6
0,38,3,7,5,3,8,0,0,0,4,1,3
0,5,3,7,3,1,6,0,0,1,4,1,6
0,19,3,8,1,2,12,0,0,1,1,1,7
0,34,1,6,0,1,11,0,0,1,4,1,6
0,44,3,7,1,1,12,0,0,1,4,3,6
0,12,3,7,4,3,9,0,0,0,2,4,3
0,30,4,7,5,0,8,0,0,1,4,0,5
0,56,3,7,4,4,9,39,0,0,4,1,4
0,3,3,7,5,1,8,0,0,1,4,3,6
0,3,3,7,4,0,9,0,0,1,2,0,5
0,19,3,7,5,0,8,0,0,1,4,0,5
0,11,3,7,5,0,8,0,30,0,4,5,0
0,46,1,7,4,3,9,0,0,0,4,1,3
0,33,3,7,6,0,13,0,0,1,4,0,5
0,42,5,4,3,0,1,0,0,1,4,0,5
1,24,4,7,1,0,12,0,0,1,4,0,5
0,45,3,7,4,0,9,0,0,1,4,0,5
1,18,3,8,7,0,14,0,0,1,4,0,5
0,4,5,7,4,1,9,0,0,1,4,3,6
1,31,4,7,4,0,9,0,0,1,4,0,5
0,50,3,7,5,4,8,0,0,0,4,1,4
1,26,3,7,0,0,10,0,0,0,4,5,0
0,32,3,7,4,3,9,0,0,1,4,3,8
1,37,3,7,4,0,9,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,4,3,6
1,43,3,7,5,0,8,0,0,1,4,0,5
0,10,3,3,5,1,8,0,0,0,4,4,1
1,45,3,7,2,0,15,122,0,1,4,0,5
1,22,4,7,6,0,13,112,0,1,4,0,5
0,35,3,7,5,3,8,0,0,0,4,1,3
0,37,3,5,5,4,8,0,0,0,1,4,4
0,11,3,8,4,0,9,0,0,1,4,0,5
0,36,1,7,5,3,8,0,0,1,4,1,8
0,11,3,7,4,1,9,0,0,1,2,2,6
0,7,4,7,5,3,8,0,0,1,4,1,8
0,20,5,7,0,0,11,0,0,1,4,0,5
0,38,5,7,5,3,8,0,0,1,4,2,8
0,30,3,7,1,0,12,0,0,1,4,0,5
0,9,3,7,5,0,8,0,0,1,4,0,5
0,6,3,7,0,1,11,0,0,0,4,3,1
1,24,3,7,1,0,12,0,0,1,4,0,5
0,8,1,7,1,0,12,0,0,0,4,5,0
0,0,3,7,3,1,7,0,0,0,4,3,1
0,17,3,7,5,1,8,0,0,1,4,2,6
0,17,3,7,3,0,7,0,0,1,4,0,5
0,24,1,7,4,1,9,0,0,1,2,1,6
0,7,3,7,4,1,9,0,0,1,4,4,6
0,15,3,7,0,0,10,0,0,1,4,0,5
0,4,1,7,4,1,9,0,0,0,4,3,1
0,29,4,7,1,1,12,0,0,0,4,1,1
0,2,3,7,5,1,8,0,0,0,2,1,1
1,12,4,7,1,0,12,0,0,1,4,0,5
0,26,4,7,1,0,12,0,79,1,4,0,5
0,1,5,7,3,1,6,0,0,0,4,3,1
0,16,3,7,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,3,6
0,16,1,7,5,3,8,0,0,0,4,4,3
1,12,3,7,1,1,12,0,23,1,4,1,6
0,3,5,7,4,1,9,0,0,0,4,3,1
0,25,5,4,0,0,10,0,0,0,4,5,0
0,4,1,7,4,1,9,0,0,0,4,3,1
0,8,3,7,1,1,12,0,0,1,4,3,6
0,3,3,7,5,1,8,0,0,0,4,3,1
1,42,3,7,0,0,11,0,0,1,4,0,5
1,38,3,7,5,0,8,0,0,1,4,0,5
0,32,3,7,0,3,11,0,0,1,4,4,8
1,31,3,7,4,3,9,0,23,1,4,1,8
1,15,3,7,1,0,12,0,55,1,4,0,5
0,8,3,7,1,0,12,0,0,0,4,5,0
0,24,3,7,5,0,8,0,0,0,4,5,0
1,40,1,7,6,0,13,0,0,1,4,0,5
1,21,3,7,6,0,13,0,0,1,4,0,5
0,8,3,6,3,3,2,0,0,0,3,4,3
0,44,1,7,5,4,8,0,0,0,4,1,4
0,6,5,7,4,1,9,0,0,0,4,3,1
1,26,3,7,5,3,8,0,0,1,4,1,8
0,5,3,8,5,1,8,0,0,1,4,3,6
1,16,3,7,0,0,11,0,0,0,4,5,0
1,22,3,7,4,0,9,0,0,1,4,0,5
0,27,1,7,2,3,15,0,10,0,4,1,3
0,13,4,7,3,1,6,0,0,1,4,1,6
0,20,3,6,1,1,12,0,0,1,4,1,6
0,20,3,6,1,0,12,0,0,1,4,0,5
1,38,3,7,1,0,12,0,0,1,4,0,5
0,34,4,7,4,0,9,0,0,1,4,0,5
0,8,3,8,0,1,11,0,0,1,4,1,6
0,43,3,4,1,0,12,0,0,1,1,0,5
0,0,5,7,3,1,6,0,0,1,4,3,6
0,13,3,6,3,0,6,0,0,1,3,0,5
0,46,3,7,3,4,7,0,0,0,2,4,4
0,20,3,7,3,1,3,0,0,1,2,3,6
0,15,3,7,1,3,12,0,0,1,4,1,8
1,47,0,7,4,0,9,0,0,1,0,0,5
0,4,3,7,4,1,9,0,0,0,4,4,1
0,36,3,7,5,3,8,0,0,0,2,1,3
0,29,3,7,1,3,12,0,0,1,4,1,8
0,12,3,7,5,1,8,0,0,1,4,1,6
0,27,3,7,0,3,11,0,0,1,4,1,8
0,30,3,6,3,3,3,0,0,1,4,4,8
0,41,5,7,3,0,4,0,0,1,2,0,5
0,23,3,6,5,3,8,0,0,0,2,4,3
0,19,3,7,4,0,9,0,0,1,4,0,5
0,40,3,7,4,0,9,0,0,1,4,0,5
0,22,4,7,0,0,11,0,0,1,4,0,5
0,6,3,7,1,1,12,0,0,1,4,1,6
1,15,3,7,5,0,8,0,0,1,4,0,5
0,16,3,7,5,1,8,0,0,0,4,1,1
0,23,3,7,5,0,8,0,0,1,4,0,5
0,20,3,7,5,1,8,0,0,1,4,1,6
0,29,3,7,3,0,2,0,0,1,4,0,5
0,15,1,7,1,0,12,0,0,1,4,0,5
0,39,3,7,5,0,8,0,0,1,4,0,5
1,29,3,7,0,0,10,0,51,1,4,0,5
1,42,4,7,1,0,12,0,0,1,4,0,5
0,4,3,7,5,1,8,76,0,1,4,1,6
0,20,3,7,3,3,4,0,0,0,4,1,3
0,1,3,7,4,1,9,0,0,1,2,1,6
0,11,3,7,1,0,12,0,0,1,4,0,5
0,1,5,7,3,1,7,0,0,1,4,3,6
1,42,4,7,0,0,10,0,0,1,4,0,5
0,8,1,7,5,1,8,0,0,0,4,3,1
0,0,3,7,3,1,4,0,0,0,4,3,1
1,13,1,7,6,3,13,122,0,1,4,1,8
0,4,3,7,4,0,9,0,0,0,4,5,0
0,14,3,7,4,0,9,0,0,1,4,0,5
0,39,3,7,4,3,9,0,0,0,4,1,3
0,47,4,7,3,0,6,0,0,1,4,0,5
1,29,3,7,0,0,10,0,0,0,4,5,0
0,43,3,7,3,0,7,0,0,1,4,0,5
0,42,3,7,5,4,8,0,0,0,4,1,4
0,29,3,7,5,2,8,0,74,1,4,1,7
0,2,3,7,4,1,9,0,0,1,4,3,6
0,32,3,7,1,0,12,0,0,1,4,0,5
0,7,3,7,5,1,8,0,0,1,4,1,6
0,48,3,7,4,3,9,0,0,0,1,1,3
0,10,3,7,5,0,8,0,0,1,2,0,5
0,35,3,7,0,3,10,0,0,0,4,1,3
0,25,3,7,0,0,10,0,0,1,4,0,5
0,61,1,7,5,4,8,0,0,0,4,4,4
1,29,4,7,5,0,8,0,0,1,4,0,5
0,43,4,1,3,0,3,0,0,1,4,0,5
0,11,3,7,1,3,12,0,0,0,4,1,3
0,0,3,7,3,1,4,0,0,1,2,3,6
1,40,3,7,3,0,4,0,0,1,4,0,5
0,31,1,7,2,1,15,0,0,0,2,4,1
1,22,3,7,5,0,8,0,0,1,4,0,5
0,21,4,7,5,1,8,0,0,1,4,1,6
0,3,3,7,4,1,9,0,0,0,4,3,1
1,15,3,7,6,0,13,0,55,1,4,0,5
1,24,1,8,7,0,14,0,0,1,4,0,5
0,49,3,7,3,4,5,0,0,0,4,1,4
1,29,3,7,4,0,9,0,0,0,4,5,0
1,31,3,7,7,0,14,122,0,1,4,0,5
0,7,3,7,3,1,4,0,0,0,4,1,1
0,14,3,7,5,3,8,0,0,1,4,1,8
1,21,4,7,5,0,8,0,0,1,4,0,5
0,40,3,7,5,3,8,0,0,1,4,1,8
0,3,3,7,5,1,8,0,0,1,4,3,6
0,37,4,7,3,0,3,0,0,1,4,0,5
0,45,5,7,5,1,8,0,0,1,4,1,6
0,8,3,7,4,0,9,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,4,6
0,6,3,7,4,1,9,0,0,0,4,3,1
0,17,1,7,1,0,12,0,0,1,4,0,5
1,23,4,7,7,0,14,0,55,1,4,0,5
0,26,3,7,4,0,9,0,0,1,4,0,5
0,38,5,7,5,0,8,0,0,1,4,0,5
1,17,1,7,0,0,10,0,0,1,4,0,5
0,4,1,7,4,1,9,0,0,0,4,3,1
0,23,3,7,5,3,8,0,0,0,4,3,3
0,31,0,7,0,3,11,0,0,0,2,4,3
0,30,3,7,5,0,8,0,0,1,4,0,5
1,46,3,7,3,0,6,0,51,1,4,0,5
0,16,0,7,5,1,8,0,0,1,4,3,6
1,47,5,7,4,0,9,0,0,1,4,0,5
0,11,3,7,0,3,10,0,0,0,4,4,3
0,4,4,7,5,1,8,0,0,1,4,3,6
0,34,3,7,1,0,12,0,0,1,4,0,5
1,50,4,3,6,0,13,115,0,1,4,0,5
0,16,3,7,1,0,12,0,0,1,4,0,5
0,14,3,6,3,0,1,0,59,1,4,0,5
1,29,3,7,5,0,8,0,0,1,2,0,5
0,28,4,7,1,3,12,0,0,1,4,1,8
0,49,1,7,3,4,3,49,0,0,2,1,4
0,41,1,7,5,4,8,0,0,0,4,1,4
0,23,3,7,6,4,13,0,0,0,1,3,4
0,54,5,7,3,0,3,0,64,1,4,0,5
0,25,1,7,5,0,8,0,0,0,4,5,0
1,29,4,7,4,0,9,52,0,1,4,0,5
0,2,3,7,5,1,8,0,0,1,4,3,6
0,2,3,8,4,1,9,41,0,1,1,3,6
1,20,4,7,6,0,13,0,50,0,4,5,0
0,5,3,7,4,1,9,0,0,0,4,1,1
0,47,3,7,4,0,9,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
0,39,3,7,3,0,2,0,0,1,2,0,5
0,30,3,7,3,3,1,0,0,0,4,1,3
0,18,3,7,5,3,8,0,0,0,2,4,3
0,6,3,7,5,1,8,0,0,0,4,2,1
0,15,1,7,0,1,10,0,0,0,1,1,1
1,32,1,7,1,0,12,98,0,0,2,5,0
0,2,5,7,4,1,9,0,0,0,4,3,1
1,10,3,7,5,0,8,0,50,1,4,0,5
0,2,5,7,4,1,9,0,0,0,4,3,1
0,3,3,7,4,1,9,0,0,0,4,1,1
0,25,0,7,1,1,12,0,0,1,4,4,6
0,18,0,7,1,3,12,0,0,1,4,4,8
0,45,3,7,5,1,8,0,0,0,4,1,1
0,29,3,7,5,3,8,0,0,1,4,4,8
1,15,4,7,4,0,9,0,0,1,4,0,5
0,18,3,7,0,3,10,0,0,1,4,4,8
0,38,3,4,5,0,8,72,0,1,4,0,5
0,12,3,7,4,0,9,0,0,1,4,0,5
0,7,3,7,5,0,8,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,0,4,4,1
0,33,4,7,5,0,8,0,0,1,4,0,5
0,21,3,7,4,3,9,0,0,0,4,1,3
0,7,3,7,5,1,8,0,0,1,2,3,6
1,45,5,1,3,0,3,0,0,1,4,0,5
1,16,4,7,6,1,13,0,0,0,2,1,1
0,62,3,7,3,0,3,0,0,1,4,0,5
0,16,3,0,2,0,15,0,0,1,1,0,5
0,19,3,7,3,0,5,0,0,1,4,0,5
1,29,4,7,1,0,12,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,1,4,3,6
0,5,3,7,5,1,8,0,0,1,4,4,6
0,22,3,7,5,1,8,0,0,0,4,1,1
0,10,3,7,1,1,12,0,0,0,2,4,1
0,40,3,7,5,0,8,0,0,1,4,0,5
0,9,4,7,4,0,9,0,0,1,4,0,5
0,11,3,7,1,1,12,0,0,0,4,1,1
1,29,1,7,6,0,13,0,0,1,4,0,5
1,15,4,7,5,3,8,104,0,1,4,1,8
1,46,0,7,4,0,9,112,0,1,4,0,5
0,4,3,6,3,3,6,0,0,0,3,1,3
0,27,3,7,5,0,8,79,0,1,4,0,5
1,23,3,7,1,0,12,0,0,1,4,0,5
0,15,3,7,5,0,8,0,0,1,4,0,5
1,22,3,7,1,0,12,0,0,1,4,0,5
0,14,3,7,4,0,9,0,0,1,4,0,5
0,6,3,7,5,0,8,0,0,1,4,0,5
0,38,3,7,5,0,8,0,0,1,4,0,5
1,14,3,7,1,0,12,0,0,1,4,0,5
1,35,3,7,4,0,9,98,0,1,4,0,5
0,13,3,7,5,1,8,0,0,1,4,3,6
1,11,3,7,4,0,9,0,0,0,4,5,0
1,11,3,7,5,0,8,122,0,0,4,5,0
1,35,3,7,7,1,14,0,23,1,4,1,6
0,15,3,7,5,1,8,0,0,1,4,3,6
0,18,3,7,5,1,8,0,0,0,4,4,1
0,9,3,7,4,0,9,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,0,4,3,1
0,23,3,7,4,3,9,0,0,0,2,4,3
0,58,5,7,0,0,10,0,0,0,4,5,0
0,6,3,3,4,1,9,0,0,1,4,3,6
0,15,3,6,1,0,12,0,0,1,4,0,5
0,10,3,7,4,0,9,0,0,1,4,0,5
0,8,3,7,0,1,10,0,0,0,4,1,1
0,1,5,7,5,0,8,72,0,1,4,0,5
0,49,3,7,3,2,3,0,0,0,4,1,2
0,30,3,7,5,4,8,0,0,0,4,1,4
0,40,1,7,0,0,11,0,0,1,4,0,5
0,13,3,4,1,1,12,0,0,0,4,3,1
0,9,3,7,4,3,9,0,0,1,4,3,8
1,16,3,7,1,0,12,0,51,1,4,0,5
1,22,3,7,0,0,10,0,19,1,4,0,5
1,16,3,7,0,0,10,98,0,0,4,5,0
0,41,3,7,5,0,8,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,0,2,1,1
1,32,4,7,1,0,12,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,0,4,3,1
0,7,3,7,1,1,12,0,0,0,4,3,1
1,16,3,1,0,0,10,0,0,1,1,0,5
0,42,3,7,3,0,5,0,0,1,4,0,5
0,29,3,7,5,3,8,0,0,1,2,1,8
0,26,3,5,5,3,8,84,0,1,1,4,8
0,8,3,7,1,1,12,0,0,1,4,1,6
0,0,3,7,3,1,6,0,0,0,4,3,1
0,29,3,6,3,4,1,0,0,0,4,4,4
0,3,3,7,4,1,9,0,0,0,4,3,1
0,20,1,7,5,0,8,0,0,1,2,0,5
1,39,4,7,5,0,8,0,0,1,4,0,5
0,2,5,7,4,1,9,0,0,1,2,3,6
0,13,3,7,1,1,12,0,0,1,2,4,6
1,15,3,7,4,0,9,0,0,1,1,0,5
0,17,3,7,4,0,9,0,0,1,4,0,5
0,10,3,7,5,0,8,0,0,1,4,0,5
0,6,3,7,3,0,5,0,0,1,4,0,5
0,16,3,6,3,0,5,0,0,1,4,0,5
0,17,1,7,1,1,12,55,0,0,2,1,1
1,54,4,7,1,0,12,0,0,1,4,0,5
0,39,3,7,4,1,9,0,0,0,4,1,1
0,44,5,7,3,3,5,0,0,0,4,2,3
1,23,1,7,6,0,13,0,0,0,2,5,0
0,18,3,7,4,1,9,0,0,1,4,1,6
0,4,3,7,5,1,8,0,0,1,4,3,6
0,37,4,7,5,0,8,0,0,1,4,0,5
0,7,3,7,0,1,11,0,0,0,4,3,1
0,18,3,7,6,0,13,0,0,1,4,0,5
0,20,4,7,1,3,12,0,0,1,4,1,8
0,3,5,7,4,1,9,0,0,0,4,3,1
1,42,3,7,4,0,9,0,0,1,4,0,5
1,33,3,7,5,0,8,0,0,1,4,0,5
0,11,3,7,1,1,12,0,0,1,4,1,6
0,20,1,7,3,0,3,0,0,1,4,0,5
1,34,3,7,2,4,15,104,0,0,4,1,4
0,29,3,7,5,1,8,0,0,0,2,1,1
0,6,3,7,5,3,8,0,0,0,4,1,3
0,40,4,7,3,0,3,0,0,1,4,0,5
0,43,3,1,5,3,8,0,0,0,4,1,3
1,34,1,7,1,3,12,0,0,1,4,1,8
0,33,3,7,4,2,9,0,0,1,4,4,7
0,28,0,7,4,3,9,4,0,0,1,4,3
0,24,3,7,5,0,8,0,0,1,4,0,5
1,39,3,7,4,0,9,0,0,1,4,0,5
0,1,3,7,5,1,8,0,0,0,4,3,1
0,34,3,7,5,0,8,0,0,1,4,0,5
0,15,3,7,7,1,14,0,0,0,4,1,1
1,31,3,7,0,0,11,95,0,1,4,0,5
0,34,3,7,5,0,8,0,0,1,4,0,5
1,33,3,7,5,0,8,0,0,1,4,0,5
0,15,1,7,0,0,10,56,0,1,4,0,5
1,36,0,7,7,0,14,0,0,1,4,0,5
0,20,3,7,5,3,8,0,0,1,4,4,8
1,45,3,8,1,0,12,0,0,1,4,0,5
1,34,3,7,5,0,8,0,51,1,4,0,5
0,1,5,7,3,1,5,0,0,0,4,3,1
0,53,3,7,5,4,8,0,0,0,2,2,4
1,37,3,7,7,0,14,0,50,0,4,5,0
0,50,1,7,4,4,9,49,0,0,4,1,4
1,17,0,7,0,1,11,0,0,0,1,1,1
0,9,3,7,3,3,6,0,0,1,4,2,8
0,35,1,7,4,0,9,0,0,0,4,5,0
0,7,3,7,5,1,8,0,0,0,4,3,1
0,34,3,7,3,0,5,0,0,1,4,0,5
0,10,3,7,5,0,8,0,0,0,4,5,0
0,6,3,7,5,1,8,0,0,1,4,1,6
0,21,3,6,4,0,9,0,59,1,4,0,5
0,8,4,7,5,1,8,0,0,1,4,2,6
0,64,3,4,3,0,3,0,0,1,4,0,5
0,18,4,7,3,0,6,0,0,1,0,0,5
1,23,4,7,7,0,14,0,0,1,4,0,5
0,16,3,7,5,0,8,0,0,1,2,0,5
1,16,3,7,2,0,15,0,55,1,4,0,5
1,28,4,7,1,0,12,81,0,1,4,0,5
0,5,3,7,5,1,8,0,0,1,4,3,6
0,21,1,5,5,0,8,0,0,1,1,0,5
1,29,3,7,6,0,13,122,0,1,4,0,5
0,0,3,7,3,1,6,0,0,1,4,3,6
0,1,5,7,5,1,8,0,0,0,4,3,1
1,25,4,7,5,0,8,0,0,1,4,0,5
1,24,3,7,1,0,12,0,0,0,4,5,0
0,41,3,7,3,0,2,0,0,1,2,0,5
0,26,3,7,4,0,9,0,0,1,4,0,5
0,25,4,7,0,0,10,60,0,1,4,0,5
0,2,5,7,4,1,9,0,0,1,1,3,6
1,28,4,7,7,0,14,0,0,1,4,0,5
0,24,3,7,6,0,13,0,0,1,4,0,5
0,21,3,7,3,0,6,0,0,1,4,0,5
0,41,4,7,5,3,8,0,0,1,4,1,8
1,20,3,7,4,0,9,0,0,0,1,5,0
0,17,3,7,5,1,8,0,0,1,4,1,6
0,6,3,7,4,1,9,0,0,1,4,3,6
1,30,3,7,5,0,8,0,0,1,4,0,5
0,20,3,7,5,1,8,0,0,0,4,1,1
0,30,3,7,5,0,8,0,0,1,2,0,5
1,14,3,7,6,0,13,0,51,0,4,5,0
1,40,3,7,1,0,12,112,0,1,1,0,5
1,27,3,7,1,0,12,0,0,1,4,0,5
0,47,3,7,3,0,6,0,0,1,2,0,5
1,14,3,7,1,0,12,0,0,1,4,0,5
1,23,3,1,6,2,13,0,0,1,1,1,7
1,17,3,7,1,0,12,0,0,1,4,0,5
0,11,0,7,5,1,8,0,0,0,4,3,1
0,55,3,7,3,0,3,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,0,4,1,1
1,35,1,7,6,0,13,0,0,1,4,0,5
0,27,3,7,4,0,9,0,0,0,4,5,0
1,40,1,7,4,0,9,98,0,1,1,0,5
0,18,4,7,5,0,8,0,0,1,4,0,5
0,4,3,7,3,1,6,0,0,1,4,3,6
0,21,1,7,4,0,9,0,0,1,2,0,5
0,11,1,7,6,1,13,0,0,0,4,1,1
1,42,3,7,6,3,13,0,0,0,4,1,3
0,37,1,7,3,0,5,0,0,1,4,0,5
0,8,3,7,4,1,9,0,0,1,4,1,6
0,12,1,7,3,1,5,0,0,1,4,4,6
0,1,3,7,5,1,8,0,0,0,4,3,1
0,14,3,7,5,0,8,0,0,1,2,0,5
0,0,3,7,3,1,6,0,0,1,4,3,6
1,30,3,7,4,0,9,0,0,1,4,0,5
1,25,3,4,5,0,8,98,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,4,3,1
0,15,3,7,4,0,9,0,0,0,4,5,0
1,34,3,7,3,4,7,0,23,1,4,1,9
0,7,3,7,0,1,10,0,0,1,4,3,6
0,43,3,7,6,0,13,0,0,1,4,0,5
0,12,0,7,5,3,8,0,0,0,2,1,3
0,7,3,7,0,1,11,0,0,1,4,3,6
1,26,3,7,6,0,13,95,0,1,4,0,5
1,47,4,7,4,0,9,0,55,1,4,0,5
0,36,3,7,4,0,9,0,0,1,4,0,5
0,47,1,7,4,3,9,0,0,0,4,1,3
0,24,3,7,0,3,11,0,0,1,4,1,8
0,13,3,6,1,0,12,0,0,1,4,0,5
0,8,3,7,5,1,8,0,0,0,4,4,1
0,10,4,7,5,1,8,0,0,1,4,4,6
0,13,3,8,3,1,7,0,0,0,2,3,1
0,22,3,7,5,0,8,0,0,1,4,0,5
0,11,3,7,5,1,8,0,0,0,4,1,1
0,16,3,7,6,1,13,0,0,1,4,1,6
0,24,3,7,4,0,9,0,0,1,4,0,5
0,7,3,7,1,1,12,0,0,0,2,3,1
0,15,3,6,4,3,9,0,11,0,2,4,3
0,52,4,7,0,0,10,0,0,1,4,0,5
1,19,3,7,6,0,13,0,0,1,4,0,5
0,40,4,7,0,0,10,0,0,1,4,0,5
0,41,1,7,5,1,8,0,0,1,4,1,6
0,9,3,7,0,0,11,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,0,4,3,1
0,19,1,7,3,0,6,0,0,1,4,0,5
1,27,3,7,5,0,8,0,0,1,2,0,5
0,22,4,7,0,0,11,0,0,1,4,0,5
0,24,3,7,4,0,9,60,0,1,4,0,5
0,7,3,7,3,1,6,0,0,0,4,1,1
0,37,3,7,5,0,8,0,0,1,4,0,5
0,9,3,7,1,1,12,0,0,1,4,1,6
0,22,3,7,4,3,9,0,0,0,4,4,3
1,10,3,7,5,0,8,0,0,1,4,0,5
0,8,3,4,3,1,5,0,0,1,4,3,6
0,15,3,7,4,1,9,0,0,1,4,1,6
0,13,3,7,5,3,8,0,0,0,4,4,3
1,33,4,7,1,0,12,0,0,1,4,0,5
0,49,3,8,0,1,11,0,0,1,4,1,6
1,8,3,7,5,0,8,0,0,1,4,0,5
0,31,3,7,5,2,8,0,0,0,4,4,2
0,6,1,7,1,1,12,0,0,1,4,1,6
1,53,3,7,1,0,12,115,0,1,4,0,5
0,3,1,7,4,1,9,0,0,1,4,3,6
0,1,3,7,3,1,6,0,0,1,2,3,6
0,12,3,7,5,3,8,0,0,1,4,1,8
0,16,3,7,3,0,6,0,0,1,4,0,5
0,10,3,6,3,1,7,0,0,1,4,2,6
0,27,3,7,5,1,8,0,0,1,4,1,6
0,15,3,6,3,1,2,0,0,0,4,1,1
1,32,4,7,0,0,11,0,0,1,4,0,5
0,49,4,7,1,3,12,2,0,1,4,1,8
0,18,3,7,5,1,8,0,0,0,4,4,1
0,7,3,7,4,1,9,0,0,1,4,1,6
0,14,3,7,3,0,6,0,0,1,4,0,5
1,58,4,7,0,3,10,113,0,0,4,1,3
1,49,4,7,3,4,6,0,0,0,4,1,4
0,2,5,7,4,1,9,0,0,1,4,3,6
0,29,3,7,4,0,9,0,0,1,4,0,5
0,14,3,7,4,3,9,0,0,0,4,3,3
1,29,3,7,5,0,8,0,0,1,4,0,5
0,12,1,7,5,1,8,0,0,0,4,4,1
0,46,3,7,4,0,9,0,0,1,4,0,5
0,29,3,7,3,0,5,0,0,1,4,0,5
0,35,3,7,5,3,8,0,0,1,4,1,8
0,27,4,7,0,1,11,0,0,1,4,3,6
0,49,3,7,3,0,2,10,0,1,4,0,5
0,34,3,7,3,0,5,0,0,1,2,0,5
0,21,3,7,1,0,12,0,0,1,4,0,5
0,9,1,7,6,1,13,0,0,0,4,1,1
0,18,3,7,1,0,12,0,0,1,4,0,5
0,31,3,7,4,4,9,0,0,0,4,1,4
0,25,1,7,4,3,9,0,0,0,4,4,3
0,33,3,7,3,0,5,0,0,1,4,0,5
0,9,3,7,6,1,13,3,0,0,4,1,1
1,25,3,3,1,0,12,0,0,1,4,0,5
1,46,3,7,1,0,12,112,0,1,4,0,5
0,1,3,7,3,1,6,0,0,0,2,3,1
1,39,3,7,5,0,8,0,0,1,4,0,5
0,16,3,7,4,0,9,0,0,1,4,0,5
0,24,5,7,5,0,8,0,0,1,4,0,5
0,25,3,7,5,3,8,0,0,1,2,4,8
0,20,3,7,5,0,8,0,0,1,4,0,5
1,25,3,7,6,1,13,0,0,1,4,1,6
0,1,5,7,4,1,9,0,0,1,4,3,6
0,45,3,7,3,4,3,0,0,1,2,1,9
0,12,0,7,0,1,10,0,0,0,4,1,1
0,3,3,7,3,1,6,0,0,1,4,1,6
1,19,0,7,1,0,12,0,0,1,1,0,5
0,50,4,7,5,0,8,0,0,1,4,0,5
1,33,3,7,4,0,9,0,0,1,4,0,5
0,23,3,7,5,0,8,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,4,3,6
0,38,3,7,5,3,8,0,0,1,4,1,8
1,31,3,7,0,0,10,0,0,1,4,0,5
0,63,1,5,3,4,1,7,0,1,1,1,9
0,8,3,7,4,1,9,0,0,0,4,1,1
0,7,3,7,5,0,8,0,0,1,4,0,5
0,29,3,7,3,3,4,0,0,1,4,1,8
0,5,1,7,5,1,8,0,0,0,4,4,1
0,18,4,7,4,0,9,0,0,1,4,0,5
0,45,4,7,6,3,13,0,0,1,4,1,8
0,23,3,7,5,3,8,0,0,0,4,1,3
1,10,0,8,0,0,10,0,0,1,4,0,5
0,23,3,5,1,3,12,0,0,0,1,4,3
1,32,4,7,1,0,12,0,0,0,4,5,0
0,35,3,6,3,0,4,0,0,1,4,0,5
0,4,3,7,0,1,10,0,0,0,2,3,1
1,24,4,7,4,0,9,0,0,1,4,0,5
0,18,3,7,5,0,8,0,0,0,4,5,0
0,5,3,7,4,1,9,0,0,0,4,1,1
0,54,3,7,4,0,9,0,0,1,4,0,5
0,56,5,7,1,0,12,0,0,1,4,0,5
0,16,3,6,1,1,12,0,0,0,4,4,1
1,21,3,7,6,0,13,0,0,1,4,0,5
0,2,3,7,4,3,9,0,0,0,4,1,3
0,12,3,7,4,1,9,0,0,1,4,1,6
1,9,3,7,1,0,12,0,0,1,4,0,5
0,39,1,7,5,4,8,0,0,0,4,1,4
0,12,3,7,4,0,9,0,0,1,4,0,5
0,23,3,7,5,0,8,0,0,1,4,0,5
0,35,5,7,5,0,8,0,25,1,2,0,5
0,38,3,7,5,0,8,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,0,4,3,1
0,22,3,7,4,1,9,0,0,1,4,1,6
1,19,3,7,4,0,9,0,50,1,4,0,5
